LabelID,ProdCode,DonorId,ConsentForEducation,ConsentForResearch,Italy_1,Ltd_Intl_Distrb_Only,OkForInternational,USA_Distribution,OkForAustralia
30188620,020000,101054609,0,0,1,0,1,1,0
30188621,020000,101054609,0,0,1,0,1,1,0
30188622,020000,101054609,0,0,1,0,1,1,0
30188623,020000,101054609,0,0,1,0,1,1,0
30188624,020000,101054609,0,0,1,0,1,1,0
30188625,020000,101054609,0,0,1,0,1,1,0
30188626,020000,101054609,0,0,1,0,1,1,0
30188627,020000,101054609,0,0,1,0,1,1,0
30188628,020000,101054609,0,0,1,0,1,1,0
30188629,020000,101054609,0,0,1,0,1,1,0
30188630,020000,101054609,0,0,1,0,1,1,0
30367296,020000,101100620,1,1,1,0,1,1,1
30367297,020000,101100620,1,1,1,0,1,1,1
30367298,020000,101100620,1,1,1,0,1,1,1
30367299,020000,101100620,1,1,1,0,1,1,1
30367300,020000,101100620,1,1,1,0,1,1,1
30367301,020000,101100620,1,1,1,0,1,1,1
30367303,020000,101100620,1,1,1,0,1,1,1
30367304,020000,101100620,1,1,1,0,1,1,1
30367305,020000,101100620,1,1,1,0,1,1,1
30367306,020000,101100620,1,1,1,0,1,1,1
30367307,020000,101100620,1,1,1,0,1,1,1
30367676,020000,101100620,1,1,1,0,1,1,1
30367678,020000,101100620,1,1,1,0,1,1,1
30367679,020000,101100620,1,1,1,0,1,1,1
30367680,020000,101100620,1,1,1,0,1,1,1
30367681,020000,101100620,1,1,1,0,1,1,1
30367682,020000,101100620,1,1,1,0,1,1,1
30367683,020000,101100620,1,1,1,0,1,1,1
30367684,020000,101100620,1,1,1,0,1,1,1
30367685,020000,101100620,1,1,1,0,1,1,1
30367686,020000,101100620,1,1,1,0,1,1,1
30367687,020000,101100620,1,1,1,0,1,1,1
30367688,020000,101100620,1,1,1,0,1,1,1
30367689,020000,101100620,1,1,1,0,1,1,1
30432664,020000,101054858,0,1,0,0,1,1,0
30448256,020000,101052027,0,1,1,0,1,1,0
30448257,020000,101052027,0,1,1,0,1,1,0
30448258,020000,101052027,0,1,1,0,1,1,0
30448259,020000,101052027,0,1,1,0,1,1,0
30448260,020000,101052027,0,1,1,0,1,1,0
30448261,020000,101052027,0,1,1,0,1,1,0
30448262,020000,101052027,0,1,1,0,1,1,0
30448263,020000,101052027,0,1,1,0,1,1,0
30448264,020000,101052027,0,1,1,0,1,1,0
30448265,020000,101052027,0,1,1,0,1,1,0
30448266,020000,101052027,0,1,1,0,1,1,0
30448267,020000,101052027,0,1,1,0,1,1,0
30448268,020000,101052027,0,1,1,0,1,1,0
30448269,020000,101052027,0,1,1,0,1,1,0
30448270,020000,101052027,0,1,1,0,1,1,0
30448271,020000,101052027,0,1,1,0,1,1,0
30448272,020000,101052027,0,1,1,0,1,1,0
30448273,020000,101052027,0,1,1,0,1,1,0
30448274,020000,101052027,0,1,1,0,1,1,0
30448275,020000,101052027,0,1,1,0,1,1,0
30452120,020000,101052027,0,1,1,0,1,1,0
30452121,020000,101052027,0,1,1,0,1,1,0
30452122,020000,101052027,0,1,1,0,1,1,0
30452123,020000,101052027,0,1,1,0,1,1,0
30452124,020000,101052027,0,1,1,0,1,1,0
30452125,020000,101052027,0,1,1,0,1,1,0
30452126,020000,101052027,0,1,1,0,1,1,0
30452127,020000,101052027,0,1,1,0,1,1,0
30452128,020000,101052027,0,1,1,0,1,1,0
30452129,020000,101052027,0,1,1,0,1,1,0
30452130,020000,101052027,0,1,1,0,1,1,0
30452131,020000,101052027,0,1,1,0,1,1,0
30452132,020000,101052027,0,1,1,0,1,1,0
30452133,020000,101052027,0,1,1,0,1,1,0
30452134,020000,101052027,0,1,1,0,1,1,0
30452135,020000,101052027,0,1,1,0,1,1,0
30452136,020000,101052027,0,1,1,0,1,1,0
30452137,020000,101052027,0,1,1,0,1,1,0
30452138,020000,101052027,0,1,1,0,1,1,0
30452139,020000,101052027,0,1,1,0,1,1,0
30452146,020000,101052027,0,1,1,0,1,1,0
30452147,020000,101052027,0,1,1,0,1,1,0
30452148,020000,101052027,0,1,1,0,1,1,0
30452149,020000,101052027,0,1,1,0,1,1,0
30452150,020000,101052027,0,1,1,0,1,1,0
30452151,020000,101052027,0,1,1,0,1,1,0
30452152,020000,101052027,0,1,1,0,1,1,0
30452153,020000,101052027,0,1,1,0,1,1,0
30452154,020000,101052027,0,1,1,0,1,1,0
30452155,020000,101052027,0,1,1,0,1,1,0
30452156,020000,101052027,0,1,1,0,1,1,0
30452157,020000,101052027,0,1,1,0,1,1,0
30452158,020000,101052027,0,1,1,0,1,1,0
30452159,020000,101052027,0,1,1,0,1,1,0
30452160,020000,101052027,0,1,1,0,1,1,0
30452161,020000,101052027,0,1,1,0,1,1,0
30452162,020000,101052027,0,1,1,0,1,1,0
30452163,020000,101052027,0,1,1,0,1,1,0
30452168,020000,101052027,0,1,1,0,1,1,0
30452169,020000,101052027,0,1,1,0,1,1,0
30452170,020000,101052027,0,1,1,0,1,1,0
30452171,020000,101052027,0,1,1,0,1,1,0
30452172,020000,101052027,0,1,1,0,1,1,0
30452173,020000,101052027,0,1,1,0,1,1,0
30452174,020000,101052027,0,1,1,0,1,1,0
30452175,020000,101052027,0,1,1,0,1,1,0
30452176,020000,101052027,0,1,1,0,1,1,0
30452177,020000,101052027,0,1,1,0,1,1,0
30452178,020000,101052027,0,1,1,0,1,1,0
30452179,020000,101052027,0,1,1,0,1,1,0
30452180,020000,101052027,0,1,1,0,1,1,0
30452181,020000,101052027,0,1,1,0,1,1,0
30452182,020000,101052027,0,1,1,0,1,1,0
30452183,020000,101052027,0,1,1,0,1,1,0
30452184,020000,101052027,0,1,1,0,1,1,0
30452185,020000,101052027,0,1,1,0,1,1,0
30452186,020000,101052027,0,1,1,0,1,1,0
30452187,020000,101052027,0,1,1,0,1,1,0
30468612,020000,101101799,0,0,0,0,1,1,1
30468613,020000,101101799,0,0,0,0,1,1,1
30468614,020000,101101799,0,0,0,0,1,1,1
30468615,020000,101101799,0,0,0,0,1,1,1
30468616,020000,101101799,0,0,0,0,1,1,1
30468617,020000,101101799,0,0,0,0,1,1,1
30468618,020000,101101799,0,0,0,0,1,1,1
30468619,020000,101101799,0,0,0,0,1,1,1
30468620,020000,101101799,0,0,0,0,1,1,1
30468621,020000,101101799,0,0,0,0,1,1,1
30468622,020000,101101799,0,0,0,0,1,1,1
30468623,020000,101101799,0,0,0,0,1,1,1
30468624,020000,101101799,0,0,0,0,1,1,1
30468625,020000,101101799,0,0,0,0,1,1,1
30468626,020000,101101799,0,0,0,0,1,1,1
30468627,020000,101101799,0,0,0,0,1,1,1
30468628,020000,101101799,0,0,0,0,1,1,1
30468629,020000,101101799,0,0,0,0,1,1,1
30468630,020000,101101799,0,0,0,0,1,1,1
30468631,020000,101101799,0,0,0,0,1,1,1
30468634,020000,101101799,0,0,0,0,1,1,1
30468948,020000,101101799,0,0,0,0,1,1,1
30468949,020000,101101799,0,0,0,0,1,1,1
30468951,020000,101101799,0,0,0,0,1,1,1
30468952,020000,101101799,0,0,0,0,1,1,1
30468953,020000,101101799,0,0,0,0,1,1,1
30468954,020000,101101799,0,0,0,0,1,1,1
30468955,020000,101101799,0,0,0,0,1,1,1
30468957,020000,101101799,0,0,0,0,1,1,1
30468958,020000,101101799,0,0,0,0,1,1,1
30468960,020000,101101799,0,0,0,0,1,1,1
30468963,020000,101101799,0,0,0,0,1,1,1
30468964,020000,101101799,0,0,0,0,1,1,1
30468965,020000,101101799,0,0,0,0,1,1,1
30468967,020000,101101799,0,0,0,0,1,1,1
30468969,020000,101101799,0,0,0,0,1,1,1
30468970,020000,101101799,0,0,0,0,1,1,1
30468971,020000,101101799,0,0,0,0,1,1,1
30469908,020000,101101799,0,0,0,0,1,1,1
30469911,020000,101101799,0,0,0,0,1,1,1
30469913,020000,101101799,0,0,0,0,1,1,1
30469914,020000,101101799,0,0,0,0,1,1,1
30469915,020000,101101799,0,0,0,0,1,1,1
30469916,020000,101101799,0,0,0,0,1,1,1
30469917,020000,101101799,0,0,0,0,1,1,1
30469919,020000,101101799,0,0,0,0,1,1,1
30469920,020000,101101799,0,0,0,0,1,1,1
30469921,020000,101101799,0,0,0,0,1,1,1
30469923,020000,101101799,0,0,0,0,1,1,1
30469924,020000,101101799,0,0,0,0,1,1,1
30469925,020000,101101799,0,0,0,0,1,1,1
30469926,020000,101101799,0,0,0,0,1,1,1
30469927,020000,101101799,0,0,0,0,1,1,1
30469928,020000,101101799,0,0,0,0,1,1,1
30469929,020000,101101799,0,0,0,0,1,1,1
30469930,020000,101101799,0,0,0,0,1,1,1
30469931,020000,101101799,0,0,0,0,1,1,1
30469956,020000,101051431,0,1,1,0,1,1,0
30469957,020000,101051431,0,1,1,0,1,1,0
30469958,020000,101051431,0,1,1,0,1,1,0
30469959,020000,101051431,0,1,1,0,1,1,0
30469960,020000,101051431,0,1,1,0,1,1,0
30469961,020000,101051431,0,1,1,0,1,1,0
30469962,020000,101051431,0,1,1,0,1,1,0
30469963,020000,101051431,0,1,1,0,1,1,0
30469964,020000,101051431,0,1,1,0,1,1,0
30469965,020000,101051431,0,1,1,0,1,1,0
30469966,020000,101051431,0,1,1,0,1,1,0
30469967,020000,101051431,0,1,1,0,1,1,0
30469968,020000,101051431,0,1,1,0,1,1,0
30469969,020000,101051431,0,1,1,0,1,1,0
30469970,020000,101051431,0,1,1,0,1,1,0
30469971,020000,101051431,0,1,1,0,1,1,0
30469972,020000,101051431,0,1,1,0,1,1,0
30469973,020000,101051431,0,1,1,0,1,1,0
30469974,020000,101051431,0,1,1,0,1,1,0
30469975,020000,101051431,0,1,1,0,1,1,0
30469976,020000,101051431,0,1,1,0,1,1,0
30469977,020000,101051431,0,1,1,0,1,1,0
30469978,020000,101051431,0,1,1,0,1,1,0
30469979,020000,101051431,0,1,1,0,1,1,0
30469980,020000,101054858,0,1,0,0,1,1,0
30469983,020000,101054858,0,1,0,0,1,1,0
30469985,020000,101054858,0,1,0,0,1,1,0
30469987,020000,101051431,0,1,1,0,1,1,0
30469988,020000,101051431,0,1,1,0,1,1,0
30469989,020000,101051431,0,1,1,0,1,1,0
30469990,020000,101051431,0,1,1,0,1,1,0
30469991,020000,101051431,0,1,1,0,1,1,0
30469992,020000,101051431,0,1,1,0,1,1,0
30469993,020000,101051431,0,1,1,0,1,1,0
30469994,020000,101051431,0,1,1,0,1,1,0
30469995,020000,101051431,0,1,1,0,1,1,0
30469997,020000,101051431,0,1,1,0,1,1,0
30469998,020000,101051431,0,1,1,0,1,1,0
30469999,020000,101051431,0,1,1,0,1,1,0
30470000,020000,101051431,0,1,1,0,1,1,0
30470001,020000,101051431,0,1,1,0,1,1,0
30470002,020000,101051431,0,1,1,0,1,1,0
30470003,020000,101051431,0,1,1,0,1,1,0
30470004,020000,101051431,0,1,1,0,1,1,0
30470005,020000,101051431,0,1,1,0,1,1,0
30470006,020000,101051431,0,1,1,0,1,1,0
30470007,020000,101051431,0,1,1,0,1,1,0
30470008,020000,101051431,0,1,1,0,1,1,0
30470009,020000,101051431,0,1,1,0,1,1,0
30470010,020000,101051431,0,1,1,0,1,1,0
30470011,020000,101051431,0,1,1,0,1,1,0
30470012,020000,101051431,0,1,1,0,1,1,0
30470013,020000,101051431,0,1,1,0,1,1,0
30470014,020000,101051431,0,1,1,0,1,1,0
30470015,020000,101051431,0,1,1,0,1,1,0
30470016,020000,101051431,0,1,1,0,1,1,0
30470017,020000,101051431,0,1,1,0,1,1,0
30470018,020000,101051431,0,1,1,0,1,1,0
30470019,020000,101051431,0,1,1,0,1,1,0
30470020,020000,101051431,0,1,1,0,1,1,0
30470021,020000,101051431,0,1,1,0,1,1,0
30470022,020000,101051431,0,1,1,0,1,1,0
30470023,020000,101051431,0,1,1,0,1,1,0
30470024,020000,101051431,0,1,1,0,1,1,0
30470025,020000,101051431,0,1,1,0,1,1,0
30470026,020000,101051431,0,1,1,0,1,1,0
30470027,020000,101051431,0,1,1,0,1,1,0
30470028,020000,101051431,0,1,1,0,1,1,0
30470029,020000,101051431,0,1,1,0,1,1,0
30470030,020000,101051431,0,1,1,0,1,1,0
30470031,020000,101051431,0,1,1,0,1,1,0
30470032,020000,101051431,0,1,1,0,1,1,0
30470033,020000,101051431,0,1,1,0,1,1,0
30470034,020000,101051431,0,1,1,0,1,1,0
30470035,020000,101051431,0,1,1,0,1,1,0
30470038,020000,101051431,0,1,1,0,1,1,0
30470039,020000,101051431,0,1,1,0,1,1,0
30470040,020000,101051431,0,1,1,0,1,1,0
30470041,020000,101051431,0,1,1,0,1,1,0
30470042,020000,101051431,0,1,1,0,1,1,0
30470043,020000,101051431,0,1,1,0,1,1,0
30470044,020000,101051431,0,1,1,0,1,1,0
30470045,020000,101051431,0,1,1,0,1,1,0
30470046,020000,101051431,0,1,1,0,1,1,0
30470047,020000,101051431,0,1,1,0,1,1,0
30470048,020000,101051431,0,1,1,0,1,1,0
30470049,020000,101051431,0,1,1,0,1,1,0
30470050,020000,101051431,0,1,1,0,1,1,0
30470051,020000,101051431,0,1,1,0,1,1,0
30470052,020000,101051431,0,1,1,0,1,1,0
30470053,020000,101051431,0,1,1,0,1,1,0
30470054,020000,101051431,0,1,1,0,1,1,0
30470055,020000,101051431,0,1,1,0,1,1,0
30470056,020000,101051431,0,1,1,0,1,1,0
30470057,020000,101051431,0,1,1,0,1,1,0
30470058,020000,101051431,0,1,1,0,1,1,0
30470059,020000,101051431,0,1,1,0,1,1,0
30470060,020000,101051431,0,1,1,0,1,1,0
30470061,020000,101051431,0,1,1,0,1,1,0
30470062,020000,101051431,0,1,1,0,1,1,0
30470063,020000,101051431,0,1,1,0,1,1,0
30470064,020000,101051431,0,1,1,0,1,1,0
30470065,020000,101051431,0,1,1,0,1,1,0
30470066,020000,101051431,0,1,1,0,1,1,0
30470067,020000,101051431,0,1,1,0,1,1,0
30470068,020000,101051431,0,1,1,0,1,1,0
30470069,020000,101051431,0,1,1,0,1,1,0
30470070,020000,101051431,0,1,1,0,1,1,0
30470071,020000,101051431,0,1,1,0,1,1,0
30470072,020000,101051431,0,1,1,0,1,1,0
30470073,020000,101051431,0,1,1,0,1,1,0
30470074,020000,101051431,0,1,1,0,1,1,0
30470075,020000,101051431,0,1,1,0,1,1,0
30470076,020000,101051431,0,1,1,0,1,1,0
30470077,020000,101051431,0,1,1,0,1,1,0
30470078,020000,101051431,0,1,1,0,1,1,0
30470079,020000,101051431,0,1,1,0,1,1,0
30470080,020000,101051431,0,1,1,0,1,1,0
30470081,020000,101051431,0,1,1,0,1,1,0
30470082,020000,101051431,0,1,1,0,1,1,0
30470083,020000,101051431,0,1,1,0,1,1,0
30470084,020000,101051431,0,1,1,0,1,1,0
30470085,020000,101051431,0,1,1,0,1,1,0
30470086,020000,101051431,0,1,1,0,1,1,0
30470087,020000,101051431,0,1,1,0,1,1,0
30470088,020000,101051431,0,1,1,0,1,1,0
30470090,020000,101051431,0,1,1,0,1,1,0
30470091,020000,101051431,0,1,1,0,1,1,0
30470092,020000,101051431,0,1,1,0,1,1,0
30470093,020000,101051431,0,1,1,0,1,1,0
30470094,020000,101051431,0,1,1,0,1,1,0
30470095,020000,101051431,0,1,1,0,1,1,0
30470096,020000,101051431,0,1,1,0,1,1,0
30470098,020000,101051431,0,1,1,0,1,1,0
30478930,020000,101052634,0,1,0,0,1,1,0
30478931,020000,101052634,0,1,0,0,1,1,0
30478932,020000,101052634,0,1,0,0,1,1,0
30478933,020000,101052634,0,1,0,0,1,1,0
30478943,020000,101052634,0,1,0,0,1,1,0
30478944,020000,101052634,0,1,0,0,1,1,0
30479380,020000,101052634,0,1,0,0,1,1,0
30479401,020000,101052634,0,1,0,0,1,1,0
30479884,020000,101100620,1,1,1,0,1,1,1
30479885,020000,101100620,1,1,1,0,1,1,1
30479886,020000,101100620,1,1,1,0,1,1,1
30479887,020000,101100620,1,1,1,0,1,1,1
30479888,020000,101100620,1,1,1,0,1,1,1
30479890,020000,101100620,1,1,1,0,1,1,1
30479891,020000,101100620,1,1,1,0,1,1,1
30479892,020000,101100620,1,1,1,0,1,1,1
30479893,020000,101100620,1,1,1,0,1,1,1
30479894,020000,101100620,1,1,1,0,1,1,1
30479895,020000,101100620,1,1,1,0,1,1,1
30479896,020000,101100620,1,1,1,0,1,1,1
30479897,020000,101100620,1,1,1,0,1,1,1
30479898,020000,101100620,1,1,1,0,1,1,1
30479899,020000,101100620,1,1,1,0,1,1,1
30479900,020000,101100620,1,1,1,0,1,1,1
30479901,020000,101100620,1,1,1,0,1,1,1
30479902,020000,101100620,1,1,1,0,1,1,1
30479903,020000,101100620,1,1,1,0,1,1,1
30479904,020000,101100620,1,1,1,0,1,1,1
30479905,020000,101100620,1,1,1,0,1,1,1
30479906,020000,101100620,1,1,1,0,1,1,1
30479907,020000,101100620,1,1,1,0,1,1,1
30480052,020000,101100620,1,1,1,0,1,1,1
30480053,020000,101100620,1,1,1,0,1,1,1
30480054,020000,101100620,1,1,1,0,1,1,1
30480055,020000,101100620,1,1,1,0,1,1,1
30480056,020000,101100620,1,1,1,0,1,1,1
30480057,020000,101100620,1,1,1,0,1,1,1
30480058,020000,101100620,1,1,1,0,1,1,1
30480059,020000,101100620,1,1,1,0,1,1,1
30480060,020000,101100620,1,1,1,0,1,1,1
30480061,020000,101100620,1,1,1,0,1,1,1
30480062,020000,101100620,1,1,1,0,1,1,1
30480064,020000,101100620,1,1,1,0,1,1,1
30480065,020000,101100620,1,1,1,0,1,1,1
30480066,020000,101100620,1,1,1,0,1,1,1
30480067,020000,101100620,1,1,1,0,1,1,1
30480068,020000,101100620,1,1,1,0,1,1,1
30480069,020000,101100620,1,1,1,0,1,1,1
30480070,020000,101100620,1,1,1,0,1,1,1
30480071,020000,101100620,1,1,1,0,1,1,1
30480072,020000,101100620,1,1,1,0,1,1,1
30480073,020000,101100620,1,1,1,0,1,1,1
30480074,020000,101100620,1,1,1,0,1,1,1
30480075,020000,101100620,1,1,1,0,1,1,1
30480317,020000,101052634,0,1,0,0,1,1,0
30480322,020000,101052634,0,1,0,0,1,1,0
30480325,020000,101052634,0,1,0,0,1,1,0
30480556,020000,101100620,1,1,1,0,1,1,1
30480557,020000,101100620,1,1,1,0,1,1,1
30480558,020000,101100620,1,1,1,0,1,1,1
30480559,020000,101100620,1,1,1,0,1,1,1
30480560,020000,101100620,1,1,1,0,1,1,1
30480561,020000,101100620,1,1,1,0,1,1,1
30480562,020000,101100620,1,1,1,0,1,1,1
30480563,020000,101100620,1,1,1,0,1,1,1
30480564,020000,101100620,1,1,1,0,1,1,1
30480565,020000,101100620,1,1,1,0,1,1,1
30480566,020000,101100620,1,1,1,0,1,1,1
30480567,020000,101100620,1,1,1,0,1,1,1
30480568,020000,101100620,1,1,1,0,1,1,1
30480569,020000,101100620,1,1,1,0,1,1,1
30480570,020000,101100620,1,1,1,0,1,1,1
30480571,020000,101100620,1,1,1,0,1,1,1
30480572,020000,101100620,1,1,1,0,1,1,1
30480573,020000,101100620,1,1,1,0,1,1,1
30480574,020000,101100620,1,1,1,0,1,1,1
30480575,020000,101100620,1,1,1,0,1,1,1
30480577,020000,101100620,1,1,1,0,1,1,1
30480578,020000,101100620,1,1,1,0,1,1,1
30480579,020000,101100620,1,1,1,0,1,1,1
30480580,020000,101100620,1,1,1,0,1,1,1
30480581,020000,101100620,1,1,1,0,1,1,1
30480582,020000,101100620,1,1,1,0,1,1,1
30480583,020000,101100620,1,1,1,0,1,1,1
30480584,020000,101100620,1,1,1,0,1,1,1
30480585,020000,101100620,1,1,1,0,1,1,1
30480586,020000,101100620,1,1,1,0,1,1,1
30480587,020000,101100620,1,1,1,0,1,1,1
30480588,020000,101100620,1,1,1,0,1,1,1
30480589,020000,101100620,1,1,1,0,1,1,1
30480590,020000,101100620,1,1,1,0,1,1,1
30480591,020000,101100620,1,1,1,0,1,1,1
30480592,020000,101100620,1,1,1,0,1,1,1
30480593,020000,101100620,1,1,1,0,1,1,1
30480594,020000,101100620,1,1,1,0,1,1,1
30480595,020000,101100620,1,1,1,0,1,1,1
30480596,020000,101100620,1,1,1,0,1,1,1
30480597,020000,101100620,1,1,1,0,1,1,1
30480598,020000,101100620,1,1,1,0,1,1,1
30480599,020000,101100620,1,1,1,0,1,1,1
30480600,020000,101100620,1,1,1,0,1,1,1
30480601,020000,101100620,1,1,1,0,1,1,1
30480603,020000,101100620,1,1,1,0,1,1,1
30517797,020000,101052509,0,1,1,0,1,1,0
30517798,020000,101052509,0,1,1,0,1,1,0
30517799,020000,101052509,0,1,1,0,1,1,0
30517800,020000,101052509,0,1,1,0,1,1,0
30517801,020000,101052509,0,1,1,0,1,1,0
30517802,020000,101052509,0,1,1,0,1,1,0
30517805,020000,101052509,0,1,1,0,1,1,0
30517806,020000,101052509,0,1,1,0,1,1,0
30517807,020000,101052509,0,1,1,0,1,1,0
30517808,020000,101052509,0,1,1,0,1,1,0
30517811,020000,101052509,0,1,1,0,1,1,0
30517812,020000,101052509,0,1,1,0,1,1,0
30517814,020000,101052509,0,1,1,0,1,1,0
30517816,020000,101052509,0,1,1,0,1,1,0
30517868,020000,101052509,0,1,1,0,1,1,0
30517870,020000,101052509,0,1,1,0,1,1,0
30517872,020000,101052509,0,1,1,0,1,1,0
30517874,020000,101052509,0,1,1,0,1,1,0
30517876,020000,101052509,0,1,1,0,1,1,0
30517879,020000,101052509,0,1,1,0,1,1,0
30517880,020000,101052509,0,1,1,0,1,1,0
30517882,020000,101052509,0,1,1,0,1,1,0
30517885,020000,101052509,0,1,1,0,1,1,0
30517889,020000,101052509,0,1,1,0,1,1,0
30517890,020000,101052509,0,1,1,0,1,1,0
30517891,020000,101052509,0,1,1,0,1,1,0
30517895,020000,101051120,0,1,1,0,1,1,0
30517896,020000,101051120,0,1,1,0,1,1,0
30517898,020000,101051120,0,1,1,0,1,1,0
30517899,020000,101051120,0,1,1,0,1,1,0
30517900,020000,101051120,0,1,1,0,1,1,0
30517901,020000,101051120,0,1,1,0,1,1,0
30517903,020000,101051120,0,1,1,0,1,1,0
30517904,020000,101051120,0,1,1,0,1,1,0
30517918,020000,101051120,0,1,1,0,1,1,0
30517920,020000,101051120,0,1,1,0,1,1,0
30517924,020000,101051120,0,1,1,0,1,1,0
30517925,020000,101051120,0,1,1,0,1,1,0
30517927,020000,101051120,0,1,1,0,1,1,0
30517928,020000,101051120,0,1,1,0,1,1,0
30517929,020000,101051120,0,1,1,0,1,1,0
30517931,020000,101051120,0,1,1,0,1,1,0
30517933,020000,101051120,0,1,1,0,1,1,0
30517945,020000,101051120,0,1,1,0,1,1,0
30517946,020000,101051120,0,1,1,0,1,1,0
30517949,020000,101051120,0,1,1,0,1,1,0
30517951,020000,101051120,0,1,1,0,1,1,0
30518205,020000,101052509,0,1,1,0,1,1,0
30518206,020000,101052509,0,1,1,0,1,1,0
30518207,020000,101052509,0,1,1,0,1,1,0
30518208,020000,101052509,0,1,1,0,1,1,0
30518209,020000,101052509,0,1,1,0,1,1,0
30518210,020000,101052509,0,1,1,0,1,1,0
30518212,020000,101052509,0,1,1,0,1,1,0
30518213,020000,101052509,0,1,1,0,1,1,0
30518215,020000,101052509,0,1,1,0,1,1,0
30518216,020000,101052509,0,1,1,0,1,1,0
30518218,020000,101052509,0,1,1,0,1,1,0
30518219,020000,101052509,0,1,1,0,1,1,0
30518221,020000,101052509,0,1,1,0,1,1,0
30518222,020000,101052509,0,1,1,0,1,1,0
30518224,020000,101052509,0,1,1,0,1,1,0
30518226,020000,101052509,0,1,1,0,1,1,0
30518227,020000,101052509,0,1,1,0,1,1,0
30518252,020000,101052509,0,1,1,0,1,1,0
30518253,020000,101052509,0,1,1,0,1,1,0
30518255,020000,101052509,0,1,1,0,1,1,0
30518257,020000,101052509,0,1,1,0,1,1,0
30518258,020000,101052509,0,1,1,0,1,1,0
30518259,020000,101052509,0,1,1,0,1,1,0
30518260,020000,101052509,0,1,1,0,1,1,0
30518261,020000,101052509,0,1,1,0,1,1,0
30518266,020000,101052509,0,1,1,0,1,1,0
30518267,020000,101052509,0,1,1,0,1,1,0
30518269,020000,101052509,0,1,1,0,1,1,0
30518270,020000,101052509,0,1,1,0,1,1,0
30518271,020000,101052509,0,1,1,0,1,1,0
30518272,020000,101052509,0,1,1,0,1,1,0
30518273,020000,101052509,0,1,1,0,1,1,0
30518275,020000,101052509,0,1,1,0,1,1,0
30519188,020000,101054858,0,1,0,0,1,1,0
30519191,020000,101054858,0,1,0,0,1,1,0
30519192,020000,101054858,0,1,0,0,1,1,0
30519195,020000,101054858,0,1,0,0,1,1,0
30519196,020000,101054858,0,1,0,0,1,1,0
30519197,020000,101054858,0,1,0,0,1,1,0
30519200,020000,101054858,0,1,0,0,1,1,0
30519201,020000,101054858,0,1,0,0,1,1,0
30519205,020000,101054858,0,1,0,0,1,1,0
30519206,020000,101054858,0,1,0,0,1,1,0
30519207,020000,101054858,0,1,0,0,1,1,0
30519210,020000,101054858,0,1,0,0,1,1,0
30519211,020000,101054858,0,1,0,0,1,1,0
30519212,020000,101054858,0,1,0,0,1,1,0
30519213,020000,101054858,0,1,0,0,1,1,0
30519215,020000,101054858,0,1,0,0,1,1,0
30519217,020000,101054858,0,1,0,0,1,1,0
30519218,020000,101054858,0,1,0,0,1,1,0
30519222,020000,101054858,0,1,0,0,1,1,0
30519223,020000,101054858,0,1,0,0,1,1,0
30519224,020000,101054858,0,1,0,0,1,1,0
30519225,020000,101054858,0,1,0,0,1,1,0
30519226,020000,101054858,0,1,0,0,1,1,0
30519227,020000,101054858,0,1,0,0,1,1,0
30519228,020000,101054858,0,1,0,0,1,1,0
30519230,020000,101054858,0,1,0,0,1,1,0
30519231,020000,101054858,0,1,0,0,1,1,0
30519232,020000,101054858,0,1,0,0,1,1,0
30519233,020000,101054858,0,1,0,0,1,1,0
30519234,020000,101054858,0,1,0,0,1,1,0
30519501,020000,101054858,0,1,0,0,1,1,0
30519502,020000,101054858,0,1,0,0,1,1,0
30519503,020000,101054858,0,1,0,0,1,1,0
30519504,020000,101054858,0,1,0,0,1,1,0
30519505,020000,101054858,0,1,0,0,1,1,0
30519506,020000,101054858,0,1,0,0,1,1,0
30519507,020000,101054858,0,1,0,0,1,1,0
30519510,020000,101054858,0,1,0,0,1,1,0
30519513,020000,101054858,0,1,0,0,1,1,0
30519514,020000,101054858,0,1,0,0,1,1,0
30519515,020000,101054858,0,1,0,0,1,1,0
30519517,020000,101054858,0,1,0,0,1,1,0
30519518,020000,101054858,0,1,0,0,1,1,0
30519522,020000,101054858,0,1,0,0,1,1,0
30519523,020000,101054858,0,1,0,0,1,1,0
30519624,020000,101052509,0,1,1,0,1,1,0
30519625,020000,101052509,0,1,1,0,1,1,0
30519627,020000,101052509,0,1,1,0,1,1,0
30519628,020000,101052509,0,1,1,0,1,1,0
30519629,020000,101052509,0,1,1,0,1,1,0
30520604,020000,101052509,0,1,1,0,1,1,0
30520605,020000,101052509,0,1,1,0,1,1,0
30520606,020000,101052509,0,1,1,0,1,1,0
30520607,020000,101052509,0,1,1,0,1,1,0
30520608,020000,101052509,0,1,1,0,1,1,0
30520609,020000,101052509,0,1,1,0,1,1,0
30520610,020000,101052509,0,1,1,0,1,1,0
30520611,020000,101052509,0,1,1,0,1,1,0
30520612,020000,101052509,0,1,1,0,1,1,0
30520613,020000,101052509,0,1,1,0,1,1,0
30520615,020000,101052509,0,1,1,0,1,1,0
30520616,020000,101052509,0,1,1,0,1,1,0
30520617,020000,101052509,0,1,1,0,1,1,0
30520618,020000,101052509,0,1,1,0,1,1,0
30520619,020000,101052509,0,1,1,0,1,1,0
30520622,020000,101052509,0,1,1,0,1,1,0
30520623,020000,101052509,0,1,1,0,1,1,0
30520630,020000,101052509,0,1,1,0,1,1,0
